113250,Volkswagen,Tiguan,II01/2016 - 07/2020,suv,Beige,Noir,Alcantara,5,5,1.4 TSI ACT 16V BMT 4Motion,150 ch dyn,essence,manuelle,8 cv,integrale,1400 cm³,"88,000 km",01-2019,tres bon,1ere main,"102,000 DT"
112730,Hyundai,Tucson,III phase 207/2018 - 10/2020,suv,Gris anthracite,Noir,Cuir intégral,5,5,1.6 CRDi 16V 4WD DCT7 S&S,136 ch dyn,diesel,automatique,7 cv,integrale,1600 cm³,"128,000 km",01-2019,tres bon,1ere main,"89,000 DT"
112357,Nissan,Micra,IV (K13K) Phase 206/2013 - 09/2015,coupe,Rouge,Noir,Tissu,5,5,1.2 i 12V,80 ch dyn,essence,manuelle,5 cv,traction,1200 cm³,"160,000 km",07-2015,,,"32,500 DT"
111075,Land Rover,Range Rover Evoque,Evoque I Phase 2 (5p)06/2015 - 04/2019,suv,Bleu,Beige,Cuir intégral,5,5,,,essence,automatique,15 cv,traction,2000 cm³,"149,000 km",04-2016,,,"95,000 DT"
114626,Seat,Ibiza,V Phase 207/2021 - Aujourd'hui,citadine,Blanc,Noir,Alcantara,5,5,1.0 L TSI,115 ch dyn,essence,automatique,6 cv,traction,999 cm³,"11,000 km",10-2024,tres bon,1ere main,"82,000 DT"
110307,BMW,X1,(F48)09/2015 - 06/2019,suv,Blanc,Noir,Cuir intégral,5,5,18i sDrive 1.5 i 12V Steptronic,136 ch dyn,essence,automatique,7 cv,traction,1499 cm³,"110,000 km",02-2017,tres bon,1ere main,"85,000 DT"
114667,KIA,Sportage,IV Phase 207/2018 - 12/2021,suv,Gris anthracite,Gris,Cuir partiel,5,5,1.6 CRDi VGT 16V 4x4 DCT7,136 ch dyn,diesel,automatique,8 cv,integrale,1589 cm³,"73,000 km",02-2019,tres bon,1ere main,"90,000 DT"
114666,Hyundai,Tucson,IV10/2020 - Aujourd'hui,suv,Bleu,Noir,Cuir intégral,5,5,1.6 TGDi 16V 230 Hybrid 2WD,,hybride essence,automatique,9 cv,traction,1598 cm³,"7,600 km",12-2024,tres bon,1ere main,"175,000 DT"
114665,Audi,A3 Sportback,,compacte,Blanc,Gris,Tissu,5,5,,,essence,automatique,6 cv,traction,1197 cm³,"114,000 km",05-2018,tres bon,1ere main,"82,000 DT"
113526,Volkswagen,Golf 5,,monospace,Noir,Gris,Tissu,5,4,,,diesel,manuelle,8 cv,traction,1968 cm³,"340,000 km",12-2008,tres bon,2eme main,"11,111 DT"
114593,Renault,Captur,,suv,Autre,Noir,Tissu,5,5,,,essence,manuelle,6 cv,traction,cm³,"165,000 km",09-2015,tres bon,1ere main,"45,000 DT"
114664,Renault,Captur,I04/2013 - 05/2017,suv,Marron,Noir,Tissu,5,5,,,essence,manuelle,6 cv,traction,cm³,"175,000 km",05-2015,normal,2eme main,"36,000 DT"
114173,Volkswagen,Transporter Fourgon 6.1,T6 (7J)04/2015 - 06/2019,utilitaire,Blanc,Noir,Tissu,2,4,L1 2.0 TDI 16V Châssis cabine court,102 ch dyn,diesel,manuelle,7 cv,traction,1968 cm³,"139,000 km",05-2019,tres bon,1ere main,"67,000 DT"
114174,Suzuki,Jimny 3 portes,210/2018 - Aujourd'hui,suv,Bleu,Noir,Tissu,4,3,AllGrip 1.5 VVT 16V 4WD,102 ch dyn,essence,automatique,6 cv,integrale,1462 cm³,"51,000 km",05-2023,tres bon,1ere main,"87,000 DT"
113707,Porsche,Cayenne,9PA112/2006 - 02/2010,suv,Noir,Marron,Similicuir,5,5,4.8 DFI Turbo V8 AWD 32V Tiptronic S Kit E81,540 ch dyn,essence,automatique,31 cv,integrale,4800 cm³,"227,000 km",08-2008,tres bon,1ere main,"67,000 DT"
114167,BMW,X2,(F39)10/2017 - 12/2023,suv,Jaune,Noir,Similicuir,5,5,18i sDrive 1.5 i 12V,140 ch dyn,essence,automatique,8 cv,traction,1499 cm³,"40,000 km",08-2018,tres bon,1ere main,"105,000 DT"
114013,Audi,A4,IV Phase 1 (B9)01/2016 - 06/2019,berline,Blanc,Noir,Tissu,5,4,1.4 TFSi 16V S-Tronic7,150 ch dyn,essence,automatique,8 cv,traction,1395 cm³,"210,000 km",06-2017,tres bon,1ere main,"65,000 DT"
114105,Audi,Q7,Série 1 Phase 206/2009 - 08/2015,suv,Blanc,Noir,Cuir intégral,7,4,3.0 TDI V6 24V DPF Quattro Tiptronic6,224 ch dyn,diesel,automatique,16 cv,integrale,3000 cm³,"180,000 km",11-2012,tres bon,1ere main,"99,000 DT"
114077,Hyundai,Tucson,IV10/2020 - Aujourd'hui,suv,Gris anthracite,Noir,Cuir intégral,5,5,1.6 CRDi 16V Mild Hybrid 2WD DCT7 S&S,,hybride leger diesel,automatique,7 cv,traction,1600 cm³,"80,000 km",10-2020,tres bon,1ere main,"95,000 DT"
114150,Peugeot,508,I Phase 2 Berline10/2014 - 09/2018,berline,Noir,Noir,Tissu,5,4,1.6 e-HDI EAT6 S&S,120 ch dyn,diesel,automatique,6 cv,traction,1600 cm³,"171,000 km",05-2017,tres bon,1ere main,"58,000 DT"
114128,Dacia,Duster,II11/2017 - 06/2021,suv,Noir,Noir,Tissu,5,5,,,essence,manuelle,8 cv,traction,1300 cm³,"165,000 km",10-2020,tres bon,1ere main,"58,000 DT"
